,ORIGIN_CITY,DEST_CITY,QUARTER,Carrier,Average_Delay_Time,Accidents,Average_Price,Food_Drink,Entertainment,Seat_comfort,Stuff_Service,Value_for_Money
293,Charlotte,Miami,3,American Airlines,17.41677882,108,351.632987,2,2,2,2,2
294,Charlotte,Miami,4,American Airlines,8.954666667,108,294.9036525,2,2,2,2,2
295,Charlotte,Milwaukee,4,American Airlines,0,108,245.5649883,2,2,2,2,2
296,Charlotte,Minneapolis,1,American Airlines,8.575221239,108,314.8483612,2,2,2,2,2
297,Charlotte,Minneapolis,2,American Airlines,12.08004926,108,293.1853051,2,2,2,2,2
298,Charlotte,Minneapolis,3,American Airlines,14.20568071,108,333.1974315,2,2,2,2,2
299,Charlotte,Minneapolis,4,American Airlines,6.48399612,108,278.6461055,2,2,2,2,2
300,Charlotte,Montrose/Delta,4,American Airlines,3.333333333,108,245.3419048,2,2,2,2,2
301,Charlotte,Myrtle Beach,2,American Airlines,0.964285714,108,345.4984727,2,2,2,2,2
302,Charlotte,Myrtle Beach,3,American Airlines,4.097345133,108,210.6706494,2,2,2,2,2
303,Charlotte,Myrtle Beach,4,American Airlines,2.661971831,108,248.7305319,2,2,2,2,2
304,Charlotte,Nashville,1,American Airlines,6.795195954,108,216.3280292,2,2,2,2,2
305,Charlotte,Nashville,2,American Airlines,9.546666667,108,211.8555826,2,2,2,2,2
306,Charlotte,Nashville,3,American Airlines,8.428806584,108,270.5050196,2,2,2,2,2
307,Charlotte,Nashville,4,American Airlines,5.304626335,108,181.968519,2,2,2,2,2
308,Charlotte,New Orleans,1,American Airlines,8.044705882,108,260.7176832,2,2,2,2,2
309,Charlotte,New Orleans,2,American Airlines,10.26390198,108,276.359281,2,2,2,2,2
310,Charlotte,New Orleans,3,American Airlines,11.11472868,108,241.3155776,2,2,2,2,2
311,Charlotte,New Orleans,4,American Airlines,5.784269663,108,238.5147832,2,2,2,2,2
312,Charlotte,New York,1,American Airlines,11.81702238,108,171.2020216,2,2,2,2,2
313,Charlotte,New York,2,American Airlines,19.0622597,108,192.3528976,2,2,2,2,2
314,Charlotte,New York,3,American Airlines,15.61940773,108,229.5551634,2,2,2,2,2
315,Charlotte,New York,4,American Airlines,10.26165994,108,180.7641405,2,2,2,2,2
316,Charlotte,Newark,1,American Airlines,13.38189244,108,172.074765,2,2,2,2,2
317,Charlotte,Newark,2,American Airlines,20.56060606,108,202.9351987,2,2,2,2,2
318,Charlotte,Newark,3,American Airlines,20.93094406,108,254.4630418,2,2,2,2,2
319,Charlotte,Newark,4,American Airlines,13.37173239,108,178.2124577,2,2,2,2,2
320,Charlotte,Norfolk,1,American Airlines,7.635879218,108,278.5601881,2,2,2,2,2
321,Charlotte,Norfolk,2,American Airlines,10.16704289,108,281.905935,2,2,2,2,2
322,Charlotte,Norfolk,3,American Airlines,8.713344316,108,285.4328682,2,2,2,2,2
323,Charlotte,Norfolk,4,American Airlines,6.108982036,108,259.5280223,2,2,2,2,2
324,Charlotte,Oklahoma City,4,American Airlines,4.456140351,108,256.5090458,2,2,2,2,2
325,Charlotte,Omaha,4,American Airlines,0,108,245.6558349,2,2,2,2,2
326,Charlotte,Orlando,1,American Airlines,7.648065948,108,283.058441,2,2,2,2,2
327,Charlotte,Orlando,2,American Airlines,12.1465832,108,253.3881229,2,2,2,2,2
328,Charlotte,Orlando,3,American Airlines,13.97806833,108,303.8701587,2,2,2,2,2
329,Charlotte,Orlando,4,American Airlines,7.505276488,108,236.7664529,2,2,2,2,2
330,Charlotte,Pensacola,4,American Airlines,3.280701754,108,232.9012151,2,2,2,2,2
331,Charlotte,Philadelphia,1,American Airlines,8.80952381,108,275.4350391,2,2,2,2,2
332,Charlotte,Philadelphia,2,American Airlines,10.94243505,108,278.2018224,2,2,2,2,2
333,Charlotte,Philadelphia,3,American Airlines,12.68953069,108,254.5291264,2,2,2,2,2
334,Charlotte,Philadelphia,4,American Airlines,7.585521082,108,245.5605191,2,2,2,2,2
335,Charlotte,Phoenix,1,American Airlines,6.758574311,108,389.9099645,2,2,2,2,2
336,Charlotte,Phoenix,2,American Airlines,11.19373368,108,354.1014108,2,2,2,2,2
337,Charlotte,Phoenix,3,American Airlines,11.80288258,108,344.71625,2,2,2,2,2
338,Charlotte,Phoenix,4,American Airlines,7.572068039,108,340.0842507,2,2,2,2,2
339,Charlotte,Pittsburgh,1,American Airlines,7.290598291,108,247.8762484,2,2,2,2,2
340,Charlotte,Pittsburgh,2,American Airlines,8.623376623,108,246.5360791,2,2,2,2,2
341,Charlotte,Pittsburgh,3,American Airlines,10.86335404,108,249.9284809,2,2,2,2,2
342,Charlotte,Pittsburgh,4,American Airlines,5.701313535,108,229.7356205,2,2,2,2,2
343,Charlotte,Portland,1,American Airlines,7.258041958,108,304.8788344,2,2,2,2,2
344,Charlotte,Portland,2,American Airlines,11.62109765,108,306.7216536,2,2,2,2,2
345,Charlotte,Portland,3,American Airlines,14.60036536,108,278.90211,2,2,2,2,2
346,Charlotte,Portland,4,American Airlines,6.731032864,108,278.2622162,2,2,2,2,2
347,Charlotte,Providence,1,American Airlines,6.855072464,108,231.0170476,2,2,2,2,2
348,Charlotte,Providence,2,American Airlines,10.54545455,108,270.8132531,2,2,2,2,2
349,Charlotte,Providence,3,American Airlines,12.57928118,108,203.4957208,2,2,2,2,2
350,Charlotte,Providence,4,American Airlines,6.001956947,108,209.4728477,2,2,2,2,2
351,Charlotte,Raleigh/Durham,1,American Airlines,7.089326268,108,279.2063739,2,2,2,2,2
352,Charlotte,Raleigh/Durham,2,American Airlines,11.5885866,108,252.2708036,2,2,2,2,2
353,Charlotte,Raleigh/Durham,3,American Airlines,10.41043653,108,228.2251695,2,2,2,2,2
354,Charlotte,Raleigh/Durham,4,American Airlines,5.82650143,108,278.8779688,2,2,2,2,2
355,Charlotte,Richmond,1,American Airlines,7.814863103,108,343.5671684,2,2,2,2,2
356,Charlotte,Richmond,2,American Airlines,11.0481523,108,339.9410411,2,2,2,2,2
357,Charlotte,Richmond,3,American Airlines,10.133829,108,315.3398165,2,2,2,2,2
358,Charlotte,Richmond,4,American Airlines,4.800369686,108,295.2519019,2,2,2,2,2
359,Charlotte,Rochester,1,American Airlines,5.659574468,108,261.4418538,2,2,2,2,2
360,Charlotte,Rochester,2,American Airlines,10.58959538,108,249.4890558,2,2,2,2,2
361,Charlotte,Rochester,3,American Airlines,11.13802083,108,273.1901045,2,2,2,2,2
362,Charlotte,Rochester,4,American Airlines,7.22361809,108,233.193216,2,2,2,2,2
363,Charlotte,Sacramento,1,American Airlines,7.574257426,108,317.4251954,2,2,2,2,2
364,Charlotte,Sacramento,2,American Airlines,16.86538462,108,312.1896469,2,2,2,2,2
365,Charlotte,Sacramento,3,American Airlines,22.83651226,108,282.4651718,2,2,2,2,2
366,Charlotte,Sacramento,4,American Airlines,15.29803922,108,285.6139916,2,2,2,2,2
367,Charlotte,Salt Lake City,1,American Airlines,12.36216216,108,291.210274,2,2,2,2,2
368,Charlotte,Salt Lake City,2,American Airlines,17.83962264,108,279.5004495,2,2,2,2,2
369,Charlotte,Salt Lake City,3,American Airlines,20.68401487,108,315.4514465,2,2,2,2,2
370,Charlotte,Salt Lake City,4,American Airlines,6.377289377,108,291.3045402,2,2,2,2,2
371,Charlotte,San Antonio,1,American Airlines,6.863402062,108,284.8770493,2,2,2,2,2
372,Charlotte,San Antonio,2,American Airlines,10.60997732,108,287.3272265,2,2,2,2,2
373,Charlotte,San Antonio,3,American Airlines,10.2398524,108,311.4909515,2,2,2,2,2
374,Charlotte,San Antonio,4,American Airlines,5.734693878,108,263.4805869,2,2,2,2,2
375,Charlotte,San Diego,1,American Airlines,6.923728814,108,367.2530047,2,2,2,2,2
376,Charlotte,San Diego,2,American Airlines,11.95507813,108,358.1192541,2,2,2,2,2
377,Charlotte,San Diego,3,American Airlines,14.38504155,108,371.9145951,2,2,2,2,2
378,Charlotte,San Diego,4,American Airlines,7.086235489,108,348.573564,2,2,2,2,2
379,Charlotte,San Francisco,1,American Airlines,14.60781991,108,415.0678263,2,2,2,2,2
380,Charlotte,San Francisco,2,American Airlines,17.48132428,108,389.3667269,2,2,2,2,2
381,Charlotte,San Francisco,3,American Airlines,17.0256246,108,417.0533422,2,2,2,2,2
382,Charlotte,San Francisco,4,American Airlines,12.81287326,108,377.0646995,2,2,2,2,2
383,Charlotte,San Jose,1,American Airlines,12,108,357.8608072,2,2,2,2,2
384,Charlotte,San Jose,2,American Airlines,28.97674419,108,321.9419614,2,2,2,2,2
385,Charlotte,San Jose,3,American Airlines,17.712,108,324.6040639,2,2,2,2,2
386,Charlotte,San Jose,4,American Airlines,8.958333333,108,309.6949354,2,2,2,2,2
387,Charlotte,San Juan,1,American Airlines,7.473790323,108,284.8652205,2,2,2,2,2
388,Charlotte,San Juan,2,American Airlines,7.660714286,108,271.7693154,2,2,2,2,2
389,Charlotte,San Juan,3,American Airlines,9.63229572,108,290.5818026,2,2,2,2,2
390,Charlotte,San Juan,4,American Airlines,9.566292135,108,285.5842673,2,2,2,2,2
391,Charlotte,Savannah,2,American Airlines,5.6015625,108,379.9338725,2,2,2,2,2
392,Charlotte,Savannah,3,American Airlines,6.672727273,108,296.7197368,2,2,2,2,2
393,Charlotte,Savannah,4,American Airlines,1.825,108,377.9438783,2,2,2,2,2
394,Charlotte,Seattle,1,American Airlines,7.988269795,108,380.5776879,2,2,2,2,2
395,Charlotte,Seattle,2,American Airlines,10.92575039,108,364.3490515,2,2,2,2,2
396,Charlotte,Seattle,3,American Airlines,14.83809524,108,386.9146445,2,2,2,2,2
397,Charlotte,Seattle,4,American Airlines,8.301482702,108,342.1669082,2,2,2,2,2
398,Charlotte,St. Louis,1,American Airlines,7.386217949,108,276.7577762,2,2,2,2,2
399,Charlotte,St. Louis,2,American Airlines,10.55462185,108,279.8231873,2,2,2,2,2
400,Charlotte,St. Louis,3,American Airlines,12.66632124,108,280.2825,2,2,2,2,2
401,Charlotte,St. Louis,4,American Airlines,7.186813187,108,248.8665483,2,2,2,2,2
402,Charlotte,Syracuse,1,American Airlines,5.110032362,108,276.9283501,2,2,2,2,2
403,Charlotte,Syracuse,2,American Airlines,11.22222222,108,267.4840169,2,2,2,2,2
404,Charlotte,Syracuse,3,American Airlines,14.42307692,108,268.9040959,2,2,2,2,2
405,Charlotte,Syracuse,4,American Airlines,6.604938272,108,251.2330135,2,2,2,2,2
406,Charlotte,Tampa,1,American Airlines,6.938401048,108,270.3655407,2,2,2,2,2
407,Charlotte,Tampa,2,American Airlines,8.815368196,108,298.5399787,2,2,2,2,2
408,Charlotte,Tampa,3,American Airlines,11.33693772,108,273.5085795,2,2,2,2,2
409,Charlotte,Tampa,4,American Airlines,6.341734302,108,253.9475134,2,2,2,2,2
410,Charlotte,Tulsa,4,American Airlines,4.649122807,108,260.2301356,2,2,2,2,2
411,Charlotte,Washington,1,American Airlines,4.659838133,108,258.4223712,2,2,2,2,2
412,Charlotte,Washington,2,American Airlines,8.539742728,108,259.21517,2,2,2,2,2
413,Charlotte,Washington,3,American Airlines,8.082793937,108,254.9828817,2,2,2,2,2
414,Charlotte,Washington,4,American Airlines,6.242093023,108,264.4966786,2,2,2,2,2
415,Charlotte,West Palm Beach/Palm Beach,1,American Airlines,7.54491018,108,306.6364276,2,2,2,2,2
416,Charlotte,West Palm Beach/Palm Beach,2,American Airlines,10.74824473,108,301.6779767,2,2,2,2,2
417,Charlotte,West Palm Beach/Palm Beach,3,American Airlines,12.17123936,108,313.1500976,2,2,2,2,2
418,Charlotte,West Palm Beach/Palm Beach,4,American Airlines,5.417647059,108,287.724656,2,2,2,2,2
419,Charlotte,Wilmington,1,American Airlines,7.842767296,108,299.2087179,2,2,2,2,2
420,Charlotte,Wilmington,2,American Airlines,11.10996564,108,294.164334,2,2,2,2,2
421,Charlotte,Wilmington,3,American Airlines,6.123732252,108,291.15112,2,2,2,2,2
422,Charlotte,Wilmington,4,American Airlines,4.530973451,108,268.1041419,2,2,2,2,2
423,Charlotte Amalie,Charlotte,1,American Airlines,11.2097561,108,373.8031087,2,2,2,2,2
424,Charlotte Amalie,Charlotte,2,American Airlines,9.857142857,108,384.895218,2,2,2,2,2
425,Charlotte Amalie,Charlotte,3,American Airlines,13.08823529,108,334.0712565,2,2,2,2,2
426,Charlotte Amalie,Charlotte,4,American Airlines,11.74404762,108,347.4106068,2,2,2,2,2
427,Charlotte Amalie,Miami,1,American Airlines,10.62287656,108,305.6530654,2,2,2,2,2
428,Charlotte Amalie,Miami,2,American Airlines,11.8967033,108,290.8110443,2,2,2,2,2
429,Charlotte Amalie,Miami,3,American Airlines,17.67789757,108,334.3396181,2,2,2,2,2
430,Charlotte Amalie,Miami,4,American Airlines,13.0122449,108,281.4611638,2,2,2,2,2
431,Charlotte Amalie,New York,1,American Airlines,37.23364486,108,311.4350396,2,2,2,2,2
432,Charlotte Amalie,New York,2,American Airlines,35.33203125,108,303.1154696,2,2,2,2,2
433,Charlotte Amalie,New York,3,American Airlines,42.99371069,108,283.5611778,2,2,2,2,2
434,Charlotte Amalie,New York,4,American Airlines,54.15625,108,329.2972757,2,2,2,2,2
435,Charlotte Amalie,Philadelphia,1,American Airlines,17.12765957,108,464.2971429,2,2,2,2,2
436,Charlotte Amalie,Philadelphia,2,American Airlines,17.15267176,108,461.2225392,2,2,2,2,2
437,Charlotte Amalie,Philadelphia,3,American Airlines,22.49206349,108,394.0109444,2,2,2,2,2
438,Charlotte Amalie,Philadelphia,4,American Airlines,32.58585859,108,458.3567117,2,2,2,2,2
439,Chicago,Albuquerque,3,American Airlines,16.475,108,293.9932808,2,2,2,2,2
440,Chicago,Albuquerque,4,American Airlines,12.34883721,108,285.8886586,2,2,2,2,2
441,Chicago,Atlanta,1,American Airlines,10.66666667,108,162.2884957,2,2,2,2,2
442,Chicago,Atlanta,2,American Airlines,20.94793537,108,180.3655432,2,2,2,2,2
443,Chicago,Atlanta,3,American Airlines,20.77189409,108,173.0772299,2,2,2,2,2
444,Chicago,Atlanta,4,American Airlines,11.52932551,108,142.1693928,2,2,2,2,2
445,Chicago,Austin,1,American Airlines,13.52565881,108,284.4793379,2,2,2,2,2
446,Chicago,Austin,2,American Airlines,15.56584821,108,246.8472469,2,2,2,2,2
447,Chicago,Austin,3,American Airlines,18.75830816,108,214.6870756,2,2,2,2,2
448,Chicago,Austin,4,American Airlines,12.54555315,108,253.6134635,2,2,2,2,2
449,Chicago,Baltimore,2,American Airlines,30.27272727,108,233.9471379,2,2,2,2,2
450,Chicago,Baltimore,3,American Airlines,34.4137931,108,202.7881925,2,2,2,2,2
451,Chicago,Baltimore,4,American Airlines,16.49438202,108,198.1442343,2,2,2,2,2
452,Chicago,Boston,1,American Airlines,11.13804004,108,224.6858737,2,2,2,2,2
453,Chicago,Boston,2,American Airlines,12.71248025,108,262.6218671,2,2,2,2,2
454,Chicago,Boston,3,American Airlines,13.71954361,108,215.3007673,2,2,2,2,2
455,Chicago,Boston,4,American Airlines,8.801684211,108,213.4307137,2,2,2,2,2
456,Chicago,Charlotte,1,American Airlines,7.746924429,108,272.0368182,2,2,2,2,2
457,Chicago,Charlotte,2,American Airlines,7.665867689,108,261.7015156,2,2,2,2,2
458,Chicago,Charlotte,3,American Airlines,11.12799043,108,289.6300319,2,2,2,2,2
459,Chicago,Charlotte,4,American Airlines,7.373987034,108,234.0142072,2,2,2,2,2
460,Chicago,Dallas/Fort Worth,1,American Airlines,16.61668427,108,248.4626267,2,2,2,2,2
461,Chicago,Dallas/Fort Worth,2,American Airlines,21.05833122,108,278.341421,2,2,2,2,2
462,Chicago,Dallas/Fort Worth,3,American Airlines,20.83832335,108,238.9398225,2,2,2,2,2
463,Chicago,Dallas/Fort Worth,4,American Airlines,14.3442666,108,234.1049665,2,2,2,2,2
464,Chicago,Denver,1,American Airlines,14.99785638,108,201.5045228,2,2,2,2,2
465,Chicago,Denver,2,American Airlines,15.87234043,108,202.1460508,2,2,2,2,2
466,Chicago,Denver,3,American Airlines,15.51426369,108,221.565657,2,2,2,2,2
467,Chicago,Denver,4,American Airlines,12.84535104,108,196.3657947,2,2,2,2,2
468,Chicago,Detroit,1,American Airlines,14.93170732,108,214.437341,2,2,2,2,2
469,Chicago,Detroit,2,American Airlines,23.40342298,108,198.3425496,2,2,2,2,2
470,Chicago,Detroit,3,American Airlines,21.26108374,108,226.9992066,2,2,2,2,2
471,Chicago,Detroit,4,American Airlines,10.49353448,108,215.732278,2,2,2,2,2
472,Chicago,Eagle,1,American Airlines,23.44214876,108,341.6167002,2,2,2,2,2
473,Chicago,Eagle,2,American Airlines,11.75,108,491.1735593,2,2,2,2,2
474,Chicago,Eagle,4,American Airlines,15.19354839,108,328.3293585,2,2,2,2,2
475,Chicago,Fayetteville,2,American Airlines,10,108,380.9535733,2,2,2,2,2
476,Chicago,Fort Lauderdale,1,American Airlines,10.73674753,108,224.923167,2,2,2,2,2
477,Chicago,Fort Lauderdale,2,American Airlines,13.59834938,108,196.6737647,2,2,2,2,2
478,Chicago,Fort Lauderdale,3,American Airlines,16.86507937,108,210.1594373,2,2,2,2,2
479,Chicago,Fort Lauderdale,4,American Airlines,9.650943396,108,225.5685573,2,2,2,2,2
480,Chicago,Fort Myers,1,American Airlines,10.22565969,108,257.8844209,2,2,2,2,2
481,Chicago,Fort Myers,2,American Airlines,8.93487699,108,242.557367,2,2,2,2,2
482,Chicago,Fort Myers,3,American Airlines,9.131343284,108,217.922027,2,2,2,2,2
483,Chicago,Fort Myers,4,American Airlines,9.75,108,242.4683511,2,2,2,2,2
484,Chicago,Hartford,1,American Airlines,8.969230769,108,274.4955799,2,2,2,2,2
485,Chicago,Hartford,2,American Airlines,10.55508475,108,298.3184365,2,2,2,2,2
486,Chicago,Hartford,3,American Airlines,18.48351648,108,292.0139819,2,2,2,2,2
487,Chicago,Hartford,4,American Airlines,13.83882784,108,273.0227203,2,2,2,2,2
488,Chicago,Houston,1,American Airlines,8.875,108,209.6730102,2,2,2,2,2
489,Chicago,Houston,2,American Airlines,27,108,232.2756104,2,2,2,2,2
490,Chicago,Houston,4,American Airlines,18.86163522,108,213.7550783,2,2,2,2,2
491,Chicago,Indianapolis,2,American Airlines,11.34920635,108,214.512215,2,2,2,2,2
492,Chicago,Indianapolis,4,American Airlines,0,108,218.1101491,2,2,2,2,2
493,Chicago,Jackson,1,American Airlines,27.62068966,108,281.3589286,2,2,2,2,2
494,Chicago,Jackson,2,American Airlines,19.3968254,108,324.0247887,2,2,2,2,2
495,Chicago,Jackson,3,American Airlines,15.37628866,108,256.0367273,2,2,2,2,2
496,Chicago,Jackson,4,American Airlines,40.90909091,108,303.9557055,2,2,2,2,2
497,Chicago,Jacksonville,2,American Airlines,19,108,258.860086,2,2,2,2,2
498,Chicago,Kansas City,1,American Airlines,11.47368421,108,222.6066729,2,2,2,2,2
499,Chicago,Kansas City,2,American Airlines,18.04201681,108,226.5988299,2,2,2,2,2
500,Chicago,Kansas City,3,American Airlines,23.73089701,108,218.2866798,2,2,2,2,2
501,Chicago,Kansas City,4,American Airlines,13.80487805,108,198.8530348,2,2,2,2,2
502,Chicago,Las Vegas,1,American Airlines,12.05352798,108,257.2476452,2,2,2,2,2
503,Chicago,Las Vegas,2,American Airlines,15.22452107,108,259.9449167,2,2,2,2,2
504,Chicago,Las Vegas,3,American Airlines,15.82399369,108,251.0148902,2,2,2,2,2
505,Chicago,Las Vegas,4,American Airlines,10.82297064,108,233.7785885,2,2,2,2,2
506,Chicago,Los Angeles,1,American Airlines,13.44304933,108,304.0126725,2,2,2,2,2
507,Chicago,Los Angeles,2,American Airlines,14.81462036,108,333.839824,2,2,2,2,2
508,Chicago,Los Angeles,3,American Airlines,19.76358898,108,288.6143586,2,2,2,2,2
509,Chicago,Los Angeles,4,American Airlines,15.22709163,108,283.1744561,2,2,2,2,2
510,Chicago,Louisville,2,American Airlines,4.846153846,108,223.3458953,2,2,2,2,2
511,Chicago,Miami,1,American Airlines,16.05050505,108,259.9861915,2,2,2,2,2
512,Chicago,Miami,2,American Airlines,18.65833013,108,296.5661646,2,2,2,2,2
513,Chicago,Miami,3,American Airlines,21.55769231,108,224.9413804,2,2,2,2,2
514,Chicago,Miami,4,American Airlines,15.33121525,108,240.0419875,2,2,2,2,2
515,Chicago,Minneapolis,1,American Airlines,14.42885906,108,182.0014466,2,2,2,2,2
516,Chicago,Minneapolis,2,American Airlines,16.96787149,108,183.0215187,2,2,2,2,2
517,Chicago,Minneapolis,3,American Airlines,17.37340877,108,193.5490028,2,2,2,2,2
518,Chicago,Minneapolis,4,American Airlines,12.73691186,108,155.4969198,2,2,2,2,2
519,Chicago,Montrose/Delta,4,American Airlines,21.5,108,270.8642529,2,2,2,2,2
520,Chicago,New Orleans,1,American Airlines,9.583333333,108,200.8753821,2,2,2,2,2
521,Chicago,New Orleans,2,American Airlines,14.62874251,108,189.5458442,2,2,2,2,2
522,Chicago,New Orleans,3,American Airlines,23.42285714,108,185.2228269,2,2,2,2,2
523,Chicago,New Orleans,4,American Airlines,9.28742515,108,213.5204601,2,2,2,2,2
524,Chicago,New York,1,American Airlines,14.08012106,108,200.7488379,2,2,2,2,2
525,Chicago,New York,2,American Airlines,19.6020958,108,229.8242273,2,2,2,2,2
526,Chicago,New York,3,American Airlines,19.56897439,108,201.6720612,2,2,2,2,2
527,Chicago,New York,4,American Airlines,15.24185808,108,192.971385,2,2,2,2,2
528,Chicago,Newark,1,American Airlines,17.28831169,108,230.3174308,2,2,2,2,2
529,Chicago,Newark,2,American Airlines,29.90086957,108,244.6860863,2,2,2,2,2
530,Chicago,Newark,3,American Airlines,28.56677524,108,256.0348064,2,2,2,2,2
531,Chicago,Newark,4,American Airlines,12.90731707,108,205.7221593,2,2,2,2,2
532,Chicago,Norfolk,3,American Airlines,5.472222222,108,191.089637,2,2,2,2,2
533,Chicago,Norfolk,4,American Airlines,15.39263804,108,224.3086924,2,2,2,2,2
534,Chicago,Ontario,3,American Airlines,34.9375,108,280.4070169,2,2,2,2,2
535,Chicago,Orlando,1,American Airlines,12.97439446,108,218.1910937,2,2,2,2,2
536,Chicago,Orlando,2,American Airlines,14.04591105,108,211.3502071,2,2,2,2,2
537,Chicago,Orlando,3,American Airlines,15.46367347,108,178.8365285,2,2,2,2,2
538,Chicago,Orlando,4,American Airlines,11.6607717,108,201.4162721,2,2,2,2,2
539,Chicago,Palm Springs,1,American Airlines,12.35416667,108,320.1182668,2,2,2,2,2
540,Chicago,Palm Springs,2,American Airlines,7.539267016,108,300.7169823,2,2,2,2,2
541,Chicago,Palm Springs,4,American Airlines,8.599250936,108,311.0985082,2,2,2,2,2
542,Chicago,Philadelphia,1,American Airlines,10.18836141,108,241.2059864,2,2,2,2,2
543,Chicago,Philadelphia,2,American Airlines,11.7141496,108,309.6980201,2,2,2,2,2
544,Chicago,Philadelphia,3,American Airlines,15.54665566,108,210.2399721,2,2,2,2,2
545,Chicago,Philadelphia,4,American Airlines,8.10816777,108,224.0102384,2,2,2,2,2
546,Chicago,Phoenix,1,American Airlines,9.574489796,108,266.6477247,2,2,2,2,2
547,Chicago,Phoenix,2,American Airlines,11.35176358,108,262.4407331,2,2,2,2,2
548,Chicago,Phoenix,3,American Airlines,12.82436505,108,262.8905148,2,2,2,2,2
549,Chicago,Phoenix,4,American Airlines,10.08245243,108,243.4933522,2,2,2,2,2
550,Chicago,Pittsburgh,2,American Airlines,29.11764706,108,232.5230147,2,2,2,2,2
551,Chicago,Pittsburgh,3,American Airlines,28.91390728,108,246.9871807,2,2,2,2,2
552,Chicago,Pittsburgh,4,American Airlines,10.90534979,108,224.0870067,2,2,2,2,2
553,Chicago,Portland,1,American Airlines,12.43283582,108,279.4658442,2,2,2,2,2
554,Chicago,Portland,2,American Airlines,15.00211416,108,265.0155801,2,2,2,2,2
